"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","PM15Median","PM15Minimum","PM15Maximum","PM15NumPts","PM15MAD","PM15finalQF","PM10Median","PM10Minimum","PM10Maximum","PM10NumPts","PM10MAD","PM10finalQF","PM4Median","PM4Minimum","PM4Maximum","PM4NumPts","PM4MAD","PM4finalQF","PM2.5Median","PM2.5Minimum","PM2.5Maximum","PM2.5NumPts","PM2.5MAD","PM2.5finalQF","PM1Median","PM1Minimum","PM1Maximum","PM1NumPts","PM1MAD","PM1finalQF","PM15sub50RHMedian","PM15sub50RHMinimum","PM15sub50RHMaximum","PM15sub50RHNumPts","PM15sub50RHMAD","PM15sub50RHfinalQF","PM10sub50RHMedian","PM10sub50RHMinimum","PM10sub50RHMaximum","PM10sub50RHNumPts","PM10sub50RHMAD","PM10sub50RHfinalQF","PM4sub50RHMedian","PM4sub50RHMinimum","PM4sub50RHMaximum","PM4sub50RHNumPts","PM4sub50RHMAD","PM4sub50RHfinalQF","PM2.5sub50RHMedian","PM2.5sub50RHMinimum","PM2.5sub50RHMaximum","PM2.5sub50RHNumPts","PM2.5sub50RHMAD","PM2.5sub50RHfinalQF","PM1sub50RHMedian","PM1sub50RHMinimum","PM1sub50RHMaximum","PM1sub50RHNumPts","PM1sub50RHMAD","PM1sub50RHfinalQF"
"D10","RMNP","000","050","2017-12-27T07:00:00Z","2017-12-27T08:00:00Z",0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1,0.001,0.001,0.062,1263,0,1
"D10","RMNP","000","050","2017-12-27T08:00:00Z","2017-12-27T09:00:00Z",0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1,0.001,0.001,0.099,2394,0,1
"D10","RMNP","000","050","2017-12-27T09:00:00Z","2017-12-27T10:00:00Z",0.001,0.001,0.024,2707,0,1,0.001,0.001,0.023,2707,0,1,0.001,0.001,0.023,2707,0,1,0.001,0.001,0.023,2707,0,1,0.001,0.001,0.022,2707,0,1,0.001,0.001,0.024,2707,0,1,0.001,0.001,0.023,2707,0,1,0.001,0.001,0.023,2707,0,1,0.001,0.001,0.023,2707,0,1,0.001,0.001,0.022,2707,0,1
"D10","RMNP","000","050","2017-12-27T10:00:00Z","2017-12-27T11:00:00Z",0.001,0.001,0.047,461,0,1,0.001,0.001,0.036,461,0,1,0.001,0.001,0.036,461,0,1,0.001,0.001,0.036,461,0,1,0.001,0.001,0.036,461,0,1,0.001,0.001,0.047,461,0,1,0.001,0.001,0.036,461,0,1,0.001,0.001,0.036,461,0,1,0.001,0.001,0.036,461,0,1,0.001,0.001,0.036,461,0,1
"D10","RMNP","000","050","2017-12-27T11:00:00Z","2017-12-27T12:00:00Z",0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1,0.001,0.001,0.033,1206,0,1
"D10","RMNP","000","050","2017-12-27T12:00:00Z","2017-12-27T13:00:00Z",0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1,0.001,0.001,0.458,1874,0,1
"D10","RMNP","000","050","2017-12-27T13:00:00Z","2017-12-27T14:00:00Z",0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1,0.001,0.001,0.022,1437,0,1
"D10","RMNP","000","050","2017-12-27T14:00:00Z","2017-12-27T15:00:00Z",0.001,0.001,0.025,1346,0,1,0.001,0.001,0.014,1346,0,1,0.001,0.001,0.014,1346,0,1,0.001,0.001,0.014,1346,0,1,0.001,0.001,0.014,1346,0,1,0.001,0.001,0.025,1346,0,1,0.001,0.001,0.014,1346,0,1,0.001,0.001,0.014,1346,0,1,0.001,0.001,0.014,1346,0,1,0.001,0.001,0.014,1346,0,1
"D10","RMNP","000","050","2017-12-27T15:00:00Z","2017-12-27T16:00:00Z",0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1,0.001,0.001,0.056,1101,0,1
"D10","RMNP","000","050","2017-12-27T16:00:00Z","2017-12-27T17:00:00Z",0.001,0.001,0.072,1643,0,1,0.001,0.001,0.039,1643,0,1,0.001,0.001,0.038,1643,0,1,0.001,0.001,0.038,1643,0,1,0.001,0.001,0.038,1643,0,1,0.001,0.001,0.072,1643,0,1,0.001,0.001,0.039,1643,0,1,0.001,0.001,0.038,1643,0,1,0.001,0.001,0.038,1643,0,1,0.001,0.001,0.038,1643,0,1
"D10","RMNP","000","050","2017-12-27T17:00:00Z","2017-12-27T18:00:00Z",0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1,0.001,0.001,0.265,1332,0,1
"D10","RMNP","000","050","2017-12-27T18:00:00Z","2017-12-27T19:00:00Z",0.001,0.001,0.018,1371,0,1,0.001,0.001,0.018,1371,0,1,0.001,0.001,0.016,1371,0,1,0.001,0.001,0.016,1371,0,1,0.001,0.001,0.016,1371,0,1,0.001,0.001,0.018,1371,0,1,0.001,0.001,0.018,1371,0,1,0.001,0.001,0.016,1371,0,1,0.001,0.001,0.016,1371,0,1,0.001,0.001,0.016,1371,0,1
"D10","RMNP","000","050","2017-12-27T19:00:00Z","2017-12-27T20:00:00Z",0.001,0.001,0.021,2755,0,1,0.001,0.001,0.013,2755,0,1,0.001,0.001,0.012,2755,0,1,0.001,0.001,0.012,2755,0,1,0.001,0.001,0.012,2755,0,1,0.001,0.001,0.021,2755,0,1,0.001,0.001,0.013,2755,0,1,0.001,0.001,0.012,2755,0,1,0.001,0.001,0.012,2755,0,1,0.001,0.001,0.012,2755,0,1
"D10","RMNP","000","050","2017-12-27T20:00:00Z","2017-12-27T21:00:00Z",0.001,0.001,0.019,2671,0,1,0.001,0.001,0.019,2671,0,1,0.001,0.001,0.016,2671,0,1,0.001,0.001,0.016,2671,0,1,0.001,0.001,0.016,2671,0,1,0.001,0.001,0.019,2671,0,1,0.001,0.001,0.019,2671,0,1,0.001,0.001,0.016,2671,0,1,0.001,0.001,0.016,2671,0,1,0.001,0.001,0.016,2671,0,1
"D10","RMNP","000","050","2017-12-27T21:00:00Z","2017-12-27T22:00:00Z",0.001,0.001,0.017,2184,0,1,0.001,0.001,0.016,2184,0,1,0.001,0.001,0.014,2184,0,1,0.001,0.001,0.014,2184,0,1,0.001,0.001,0.014,2184,0,1,0.001,0.001,0.017,2184,0,1,0.001,0.001,0.016,2184,0,1,0.001,0.001,0.014,2184,0,1,0.001,0.001,0.014,2184,0,1,0.001,0.001,0.014,2184,0,1
"D10","RMNP","000","050","2017-12-27T22:00:00Z","2017-12-27T23:00:00Z",0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1,0.001,0.001,0.032,1959,0,1
"D10","RMNP","000","050","2017-12-27T23:00:00Z","2017-12-28T00:00:00Z",0.001,0.001,0.02,803,0,1,0.001,0.001,0.013,803,0,1,0.001,0.001,0.013,803,0,1,0.001,0.001,0.013,803,0,1,0.001,0.001,0.013,803,0,1,0.001,0.001,0.02,803,0,1,0.001,0.001,0.013,803,0,1,0.001,0.001,0.013,803,0,1,0.001,0.001,0.013,803,0,1,0.001,0.001,0.013,803,0,1
"D10","RMNP","000","050","2017-12-28T00:00:00Z","2017-12-28T01:00:00Z",0.001,0.001,0.023,609,0,1,0.001,0.001,0.015,609,0,1,0.001,0.001,0.012,609,0,1,0.001,0.001,0.012,609,0,1,0.001,0.001,0.012,609,0,1,0.001,0.001,0.023,609,0,1,0.001,0.001,0.015,609,0,1,0.001,0.001,0.012,609,0,1,0.001,0.001,0.012,609,0,1,0.001,0.001,0.012,609,0,1
"D10","RMNP","000","050","2017-12-28T01:00:00Z","2017-12-28T02:00:00Z",0.001,0.001,0.441,1491,0,1,0.001,0.001,0.441,1491,0,1,0.001,0.001,0.435,1491,0,1,0.001,0.001,0.435,1491,0,1,0.001,0.001,0.435,1491,0,1,0.001,0.001,0.441,1491,0,1,0.001,0.001,0.441,1491,0,1,0.001,0.001,0.435,1491,0,1,0.001,0.001,0.435,1491,0,1,0.001,0.001,0.435,1491,0,1
"D10","RMNP","000","050","2017-12-28T02:00:00Z","2017-12-28T03:00:00Z",0.019,0.001,1.51,2200,0,1,0.019,0.001,1.51,2200,0,1,0.018,0.001,1.51,2200,0,1,0.018,0.001,1.51,2200,0,1,0.018,0.001,1.51,2200,0,1,0.019,0.001,1.51,2200,0,1,0.019,0.001,1.51,2200,0,1,0.018,0.001,1.51,2200,0,1,0.018,0.001,1.51,2200,0,1,0.018,0.001,1.51,2200,0,1
"D10","RMNP","000","050","2017-12-28T03:00:00Z","2017-12-28T04:00:00Z",0.033,0.001,2.83,2652,0,1,0.03,0.001,2.82,2651,0,1,0.029,0.001,2.81,2651,0,1,0.028,0.001,2.81,2651,0,1,0.028,0.001,2.81,2651,0,1,0.033,0.001,2.83,2652,0,1,0.03,0.001,2.82,2651,0,1,0.029,0.001,2.81,2651,0,1,0.028,0.001,2.81,2651,0,1,0.028,0.001,2.81,2651,0,1
"D10","RMNP","000","050","2017-12-28T04:00:00Z","2017-12-28T05:00:00Z",0.007,0.001,1.55,1644,0,1,0.006,0.001,1.55,1644,0,1,0.003,0.001,1.53,1644,0,1,0.003,0.001,1.53,1644,0,1,0.003,0.001,1.53,1644,0,1,0.007,0.001,1.55,1644,0,1,0.006,0.001,1.55,1644,0,1,0.003,0.001,1.53,1644,0,1,0.003,0.001,1.53,1644,0,1,0.003,0.001,1.53,1644,0,1
"D10","RMNP","000","050","2017-12-28T05:00:00Z","2017-12-28T06:00:00Z",0.001,0.001,0.867,1896,0,1,0.001,0.001,0.867,1896,0,1,0.001,0.001,0.863,1896,0,1,0.001,0.001,0.862,1896,0,1,0.001,0.001,0.862,1896,0,1,0.001,0.001,0.867,1896,0,1,0.001,0.001,0.867,1896,0,1,0.001,0.001,0.863,1896,0,1,0.001,0.001,0.862,1896,0,1,0.001,0.001,0.862,1896,0,1
"D10","RMNP","000","050","2017-12-28T06:00:00Z","2017-12-28T07:00:00Z",0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1,0.001,0.001,0.02,2142,0,1
"D10","RMNP","000","050","2017-12-28T07:00:00Z","2017-12-28T08:00:00Z",0.001,0.001,0.627,2739,0,1,0.001,0.001,0.626,2739,0,1,0.001,0.001,0.626,2739,0,1,0.001,0.001,0.626,2739,0,1,0.001,0.001,0.626,2739,0,1,0.001,0.001,0.627,2739,0,1,0.001,0.001,0.626,2739,0,1,0.001,0.001,0.626,2739,0,1,0.001,0.001,0.626,2739,0,1,0.001,0.001,0.626,2739,0,1
"D10","RMNP","000","050","2017-12-28T08:00:00Z","2017-12-28T09:00:00Z",0.001,0.001,0.021,2055,0,1,0.001,0.001,0.011,2055,0,1,0.001,0.001,0.011,2055,0,1,0.001,0.001,0.011,2055,0,1,0.001,0.001,0.011,2055,0,1,0.001,0.001,0.021,2055,0,1,0.001,0.001,0.011,2055,0,1,0.001,0.001,0.011,2055,0,1,0.001,0.001,0.011,2055,0,1,0.001,0.001,0.011,2055,0,1
"D10","RMNP","000","050","2017-12-28T09:00:00Z","2017-12-28T10:00:00Z",0.001,0.001,0.045,1803,0,1,0.001,0.001,0.035,1803,0,1,0.001,0.001,0.034,1803,0,1,0.001,0.001,0.034,1803,0,1,0.001,0.001,0.034,1803,0,1,0.001,0.001,0.045,1803,0,1,0.001,0.001,0.035,1803,0,1,0.001,0.001,0.034,1803,0,1,0.001,0.001,0.034,1803,0,1,0.001,0.001,0.034,1803,0,1
"D10","RMNP","000","050","2017-12-28T10:00:00Z","2017-12-28T11:00:00Z",0.001,0.001,0.021,2069,0,1,0.001,0.001,0.014,2069,0,1,0.001,0.001,0.014,2069,0,1,0.001,0.001,0.014,2069,0,1,0.001,0.001,0.014,2069,0,1,0.001,0.001,0.021,2069,0,1,0.001,0.001,0.014,2069,0,1,0.001,0.001,0.014,2069,0,1,0.001,0.001,0.014,2069,0,1,0.001,0.001,0.014,2069,0,1
"D10","RMNP","000","050","2017-12-28T11:00:00Z","2017-12-28T12:00:00Z",0.001,0.001,0.057,1246,0,1,0.001,0.001,0.057,1246,0,1,0.001,0.001,0.055,1246,0,1,0.001,0.001,0.055,1246,0,1,0.001,0.001,0.055,1246,0,1,0.001,0.001,0.057,1246,0,1,0.001,0.001,0.057,1246,0,1,0.001,0.001,0.055,1246,0,1,0.001,0.001,0.055,1246,0,1,0.001,0.001,0.055,1246,0,1
"D10","RMNP","000","050","2017-12-28T12:00:00Z","2017-12-28T13:00:00Z",0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1,0.001,0.001,0.019,609,0,1
"D10","RMNP","000","050","2017-12-28T13:00:00Z","2017-12-28T14:00:00Z",0.001,0.001,0.017,615,0,1,0.001,0.001,0.012,615,0,1,0.001,0.001,0.012,615,0,1,0.001,0.001,0.012,615,0,1,0.001,0.001,0.012,615,0,1,0.001,0.001,0.017,615,0,1,0.001,0.001,0.012,615,0,1,0.001,0.001,0.012,615,0,1,0.001,0.001,0.012,615,0,1,0.001,0.001,0.012,615,0,1
"D10","RMNP","000","050","2017-12-28T14:00:00Z","2017-12-28T15:00:00Z",0.001,0.001,0.021,510,0,1,0.001,0.001,0.012,510,0,1,0.001,0.001,0.01,510,0,1,0.001,0.001,0.01,510,0,1,0.001,0.001,0.01,510,0,1,0.001,0.001,0.021,510,0,1,0.001,0.001,0.012,510,0,1,0.001,0.001,0.01,510,0,1,0.001,0.001,0.01,510,0,1,0.001,0.001,0.01,510,0,1
"D10","RMNP","000","050","2017-12-28T15:00:00Z","2017-12-28T16:00:00Z",0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1,0.001,0.001,0.082,983,0,1
"D10","RMNP","000","050","2017-12-28T16:00:00Z","2017-12-28T17:00:00Z",0.001,0.001,0.028,887,0,1,0.001,0.001,0.02,887,0,1,0.001,0.001,0.02,887,0,1,0.001,0.001,0.02,887,0,1,0.001,0.001,0.02,887,0,1,0.001,0.001,0.028,887,0,1,0.001,0.001,0.02,887,0,1,0.001,0.001,0.02,887,0,1,0.001,0.001,0.02,887,0,1,0.001,0.001,0.02,887,0,1
"D10","RMNP","000","050","2017-12-28T17:00:00Z","2017-12-28T18:00:00Z",0.001,0.001,0.023,561,0,1,0.001,0.001,0.023,561,0,1,0.001,0.001,0.018,561,0,1,0.001,0.001,0.018,561,0,1,0.001,0.001,0.018,561,0,1,0.001,0.001,0.023,561,0,1,0.001,0.001,0.023,561,0,1,0.001,0.001,0.018,561,0,1,0.001,0.001,0.018,561,0,1,0.001,0.001,0.018,561,0,1
"D10","RMNP","000","050","2017-12-28T18:00:00Z","2017-12-28T19:00:00Z",0.001,0.001,0.073,370,0,1,0.001,0.001,0.073,370,0,1,0.001,0.001,0.05,370,0,1,0.001,0.001,0.046,370,0,1,0.001,0.001,0.046,370,0,1,0.001,0.001,0.073,370,0,1,0.001,0.001,0.073,370,0,1,0.001,0.001,0.05,370,0,1,0.001,0.001,0.046,370,0,1,0.001,0.001,0.046,370,0,1
"D10","RMNP","000","050","2017-12-28T19:00:00Z","2017-12-28T20:00:00Z",0.001,0.001,0.016,914,0,1,0.001,0.001,0.016,914,0,1,0.001,0.001,0.011,914,0,1,0.001,0.001,0.011,914,0,1,0.001,0.001,0.011,914,0,1,0.001,0.001,0.016,914,0,1,0.001,0.001,0.016,914,0,1,0.001,0.001,0.011,914,0,1,0.001,0.001,0.011,914,0,1,0.001,0.001,0.011,914,0,1
"D10","RMNP","000","050","2017-12-28T20:00:00Z","2017-12-28T21:00:00Z",0.001,0.001,0.017,1740,0,1,0.001,0.001,0.017,1740,0,1,0.001,0.001,0.009,1740,0,1,0.001,0.001,0.009,1740,0,1,0.001,0.001,0.009,1740,0,1,0.001,0.001,0.017,1740,0,1,0.001,0.001,0.017,1740,0,1,0.001,0.001,0.009,1740,0,1,0.001,0.001,0.009,1740,0,1,0.001,0.001,0.009,1740,0,1
"D10","RMNP","000","050","2017-12-28T21:00:00Z","2017-12-28T22:00:00Z",0.001,0.001,0.021,3345,0,0,0.001,0.001,0.021,3345,0,0,0.001,0.001,0.012,3345,0,0,0.001,0.001,0.012,3345,0,0,0.001,0.001,0.012,3345,0,0,0.001,0.001,0.021,3345,0,0,0.001,0.001,0.021,3345,0,0,0.001,0.001,0.012,3345,0,0,0.001,0.001,0.012,3345,0,0,0.001,0.001,0.012,3345,0,0
"D10","RMNP","000","050","2017-12-28T22:00:00Z","2017-12-28T23:00:00Z",0.001,0.001,0.021,3504,0,0,0.001,0.001,0.021,3504,0,0,0.001,0.001,0.012,3504,0,0,0.001,0.001,0.012,3504,0,0,0.001,0.001,0.012,3504,0,0,0.001,0.001,0.021,3504,0,0,0.001,0.001,0.021,3504,0,0,0.001,0.001,0.012,3504,0,0,0.001,0.001,0.012,3504,0,0,0.001,0.001,0.012,3504,0,0
"D10","RMNP","000","050","2017-12-28T23:00:00Z","2017-12-29T00:00:00Z",0.001,0.001,0.028,2678,0,1,0.001,0.001,0.021,2678,0,1,0.001,0.001,0.014,2678,0,1,0.001,0.001,0.014,2678,0,1,0.001,0.001,0.014,2678,0,1,0.001,0.001,0.028,2678,0,1,0.001,0.001,0.021,2678,0,1,0.001,0.001,0.014,2678,0,1,0.001,0.001,0.014,2678,0,1,0.001,0.001,0.014,2678,0,1
"D10","RMNP","000","050","2017-12-29T00:00:00Z","2017-12-29T01:00:00Z",0.001,0.001,0.022,2161,0,1,0.001,0.001,0.022,2161,0,1,0.001,0.001,0.014,2161,0,1,0.001,0.001,0.014,2161,0,1,0.001,0.001,0.014,2161,0,1,0.001,0.001,0.022,2161,0,1,0.001,0.001,0.022,2161,0,1,0.001,0.001,0.014,2161,0,1,0.001,0.001,0.014,2161,0,1,0.001,0.001,0.014,2161,0,1
"D10","RMNP","000","050","2017-12-29T01:00:00Z","2017-12-29T02:00:00Z",0.001,0.001,0.023,1938,0,1,0.001,0.001,0.017,1938,0,1,0.001,0.001,0.017,1938,0,1,0.001,0.001,0.017,1938,0,1,0.001,0.001,0.017,1938,0,1,0.001,0.001,0.023,1938,0,1,0.001,0.001,0.017,1938,0,1,0.001,0.001,0.017,1938,0,1,0.001,0.001,0.017,1938,0,1,0.001,0.001,0.017,1938,0,1
"D10","RMNP","000","050","2017-12-29T02:00:00Z","2017-12-29T03:00:00Z",0.001,0.001,0.015,2004,0,1,0.001,0.001,0.015,2004,0,1,0.001,0.001,0.015,2004,0,1,0.001,0.001,0.014,2004,0,1,0.001,0.001,0.014,2004,0,1,0.001,0.001,0.015,2004,0,1,0.001,0.001,0.015,2004,0,1,0.001,0.001,0.015,2004,0,1,0.001,0.001,0.014,2004,0,1,0.001,0.001,0.014,2004,0,1
"D10","RMNP","000","050","2017-12-29T03:00:00Z","2017-12-29T04:00:00Z",0.001,0.001,0.02,3469,0,1,0.001,0.001,0.016,3469,0,1,0.001,0.001,0.015,3469,0,1,0.001,0.001,0.015,3469,0,1,0.001,0.001,0.015,3469,0,1,0.001,0.001,0.02,3469,0,1,0.001,0.001,0.016,3469,0,1,0.001,0.001,0.015,3469,0,1,0.001,0.001,0.015,3469,0,1,0.001,0.001,0.015,3469,0,1
"D10","RMNP","000","050","2017-12-29T04:00:00Z","2017-12-29T05:00:00Z",0.001,0.001,0.018,3583,0,1,0.001,0.001,0.018,3583,0,1,0.001,0.001,0.017,3583,0,1,0.001,0.001,0.017,3583,0,1,0.001,0.001,0.017,3583,0,1,0.001,0.001,0.018,3583,0,1,0.001,0.001,0.018,3583,0,1,0.001,0.001,0.017,3583,0,1,0.001,0.001,0.017,3583,0,1,0.001,0.001,0.017,3583,0,1
"D10","RMNP","000","050","2017-12-29T05:00:00Z","2017-12-29T06:00:00Z",0.001,0.001,0.077,3187,0,1,0.001,0.001,0.077,3187,0,1,0.001,0.001,0.076,3187,0,1,0.001,0.001,0.075,3187,0,1,0.001,0.001,0.075,3187,0,1,0.001,0.001,0.077,3187,0,1,0.001,0.001,0.077,3187,0,1,0.001,0.001,0.076,3187,0,1,0.001,0.001,0.075,3187,0,1,0.001,0.001,0.075,3187,0,1
"D10","RMNP","000","050","2017-12-29T06:00:00Z","2017-12-29T07:00:00Z",0.001,0.001,0.034,2800,0,1,0.001,0.001,0.034,2800,0,1,0.001,0.001,0.029,2800,0,1,0.001,0.001,0.028,2800,0,1,0.001,0.001,0.028,2800,0,1,0.001,0.001,0.034,2800,0,1,0.001,0.001,0.034,2800,0,1,0.001,0.001,0.029,2800,0,1,0.001,0.001,0.028,2800,0,1,0.001,0.001,0.028,2800,0,1
"D10","RMNP","000","050","2017-12-29T07:00:00Z","2017-12-29T08:00:00Z",0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1,0.001,0.001,0.564,2339,0,1
"D10","RMNP","000","050","2017-12-29T08:00:00Z","2017-12-29T09:00:00Z",0.001,0.001,0.049,2296,0,1,0.001,0.001,0.049,2296,0,1,0.001,0.001,0.049,2296,0,1,0.001,0.001,0.048,2296,0,1,0.001,0.001,0.048,2296,0,1,0.001,0.001,0.049,2296,0,1,0.001,0.001,0.049,2296,0,1,0.001,0.001,0.049,2296,0,1,0.001,0.001,0.048,2296,0,1,0.001,0.001,0.048,2296,0,1
"D10","RMNP","000","050","2017-12-29T09:00:00Z","2017-12-29T10:00:00Z",0.001,0.001,0.081,2497,0,1,0.001,0.001,0.081,2497,0,1,0.001,0.001,0.075,2497,0,1,0.001,0.001,0.075,2497,0,1,0.001,0.001,0.075,2497,0,1,0.001,0.001,0.081,2497,0,1,0.001,0.001,0.081,2497,0,1,0.001,0.001,0.075,2497,0,1,0.001,0.001,0.075,2497,0,1,0.001,0.001,0.075,2497,0,1
"D10","RMNP","000","050","2017-12-29T10:00:00Z","2017-12-29T11:00:00Z",0.001,0.001,0.046,2126,0,1,0.001,0.001,0.038,2126,0,1,0.001,0.001,0.034,2126,0,1,0.001,0.001,0.034,2126,0,1,0.001,0.001,0.034,2126,0,1,0.001,0.001,0.046,2126,0,1,0.001,0.001,0.038,2126,0,1,0.001,0.001,0.034,2126,0,1,0.001,0.001,0.034,2126,0,1,0.001,0.001,0.034,2126,0,1
"D10","RMNP","000","050","2017-12-29T11:00:00Z","2017-12-29T12:00:00Z",0.001,0.001,0.073,1075,0,1,0.001,0.001,0.073,1075,0,1,0.001,0.001,0.073,1075,0,1,0.001,0.001,0.072,1075,0,1,0.001,0.001,0.072,1075,0,1,0.001,0.001,0.073,1075,0,1,0.001,0.001,0.073,1075,0,1,0.001,0.001,0.073,1075,0,1,0.001,0.001,0.072,1075,0,1,0.001,0.001,0.072,1075,0,1
"D10","RMNP","000","050","2017-12-29T12:00:00Z","2017-12-29T13:00:00Z",0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1,0.001,0.001,0.686,1108,0,1
"D10","RMNP","000","050","2017-12-29T13:00:00Z","2017-12-29T14:00:00Z",0.001,0.001,0.019,916,0,1,0.001,0.001,0.016,916,0,1,0.001,0.001,0.015,916,0,1,0.001,0.001,0.015,916,0,1,0.001,0.001,0.015,916,0,1,0.001,0.001,0.019,916,0,1,0.001,0.001,0.016,916,0,1,0.001,0.001,0.015,916,0,1,0.001,0.001,0.015,916,0,1,0.001,0.001,0.015,916,0,1
"D10","RMNP","000","050","2017-12-29T14:00:00Z","2017-12-29T15:00:00Z",0.001,0.001,0.05,446,0,1,0.001,0.001,0.05,446,0,1,0.001,0.001,0.049,446,0,1,0.001,0.001,0.049,446,0,1,0.001,0.001,0.049,446,0,1,0.001,0.001,0.05,446,0,1,0.001,0.001,0.05,446,0,1,0.001,0.001,0.049,446,0,1,0.001,0.001,0.049,446,0,1,0.001,0.001,0.049,446,0,1
"D10","RMNP","000","050","2017-12-29T15:00:00Z","2017-12-29T16:00:00Z",0.002,0.001,0.45,509,0,1,0.002,0.001,0.45,509,0,1,0.001,0.001,0.442,509,0,1,0.001,0.001,0.442,509,0,1,0.001,0.001,0.442,509,0,1,0.002,0.001,0.45,509,0,1,0.002,0.001,0.45,509,0,1,0.001,0.001,0.442,509,0,1,0.001,0.001,0.442,509,0,1,0.001,0.001,0.442,509,0,1
